OPEN_MOUTH,0.0,0.0,-0.36694671394394773,-0.11544682663039721,-0.6762470001796763,-0.3327609097164915,-0.9149855361414236,-0.3392647130138122,-1.1161795240224963,-0.24514882148648715,-0.5323986532923742,-0.8606448013072542,-0.7755769393386761,-0.9116612137374798,-0.941741489049143,-0.9387091937793663,-1.0785611980684666,-0.97043886104569,-0.4212124371610602,-0.90696200735248,-0.7440419568284639,-0.9501733870033141,-0.9201586234822055,-0.952186239852464,-1.081483443400061,-0.9729423737649637,-0.30133573039572115,-0.8476994987695434,-0.6420194954151063,-0.8924957455794446,-0.8635633454077439,-0.9312080320736774,-1.0605759291353758,-0.9865763520369041,-0.221128325113941,-0.6949396977512607,-0.49091821605487584,-0.795161880355253,-0.6703087449951661,-0.8565629602705319,-0.8353947559617,-0.9092450500722788,1.5162634223767724,1.4336638692125687,1.454724475980196,1.6100439392003167,1.693126709411032,0.003847998663408168,0.024960158578177325,0.23808967011488982,0.7262649516060744
OPEN_MOUTH,0.0,0.0,-0.3832613367766755,-0.13597835414302598,-0.6656357550851326,-0.34160248539772325,-0.8926352779131446,-0.333876960243012,-1.0818569347797757,-0.2462131100936023,-0.5140663224920773,-0.8816692042647671,-0.776160637833884,-0.9785071754789498,-0.947421048151345,-0.9995376518463348,-1.0872158884485466,-1.00652551163362,-0.40280125674665945,-0.9152874671726429,-0.7327329720829173,-1.0094282182606509,-0.9008710425939025,-1.0086708914077287,-1.0281813191494684,-0.9878658028009093,-0.2945163446991903,-0.8394068411907681,-0.6327540785607229,-0.926420543560631,-0.8493634654008669,-0.9643356802591647,-1.019083566171653,-0.9926840656185357,-0.21962071118583054,-0.6796659034061374,-0.4475699796729924,-0.7861276922222643,-0.6095568825142395,-0.8402671510683318,-0.7614317874551254,-0.872032079193981,1.4829724367391033,1.4517065616256177,1.425845598019444,1.5992546697196077,1.6207890214627338,0.061913367749212425,0.010294890277466207,0.2845019172237359,0.7603312872162852
OPEN_MOUTH,0.0,0.0,-0.41569118575012604,-0.13364051428014148,-0.692955444732422,-0.30233743725454565,-0.9126869925915728,-0.2793674689637043,-1.1003934712967838,-0.21527086521157934,-0.5086701907418378,-0.8861631254115455,-0.8001887271735485,-0.9248440746221592,-0.9764378179616472,-0.9271921126803537,-1.1277278892339166,-0.9366915835787748,-0.4055192631687404,-0.9140864987511205,-0.79476453518718,-0.925886480870094,-0.9836151959737875,-0.9040105733058156,-1.1237988467453779,-0.8983995760816681,-0.30557657403537786,-0.8305172179495282,-0.6877782036096326,-0.8509794674423059,-0.9123440445919129,-0.8764944212326871,-1.0884450120349038,-0.9202218243131248,-0.24219275491528344,-0.6575358036313668,-0.5020565305558234,-0.6998467182579134,-0.6642787179465515,-0.7438570416448108,-0.8120051019238675,-0.7900132666141746,1.4830615539184557,1.434755588612142,1.4387653200748072,1.610616214803383,1.6167689063320207,0.038493054088175625,0.04154640955137796,0.30557043770665826,0.7219383791525439
OPEN_MOUTH,0.0,0.0,-0.4394722452072701,-0.10117402197966203,-0.7184775161673858,-0.24938062535615746,-0.940177276425003,-0.22857502044124822,-1.1419949741804376,-0.17772641310294057,-0.5491734941275154,-0.8983800754148438,-0.8850247246376428,-0.8871873037862469,-1.077213555384322,-0.8747411884079002,-1.2460190519925363,-0.8735196654303836,-0.417132829736182,-0.9088455327261533,-0.8403880747191249,-0.8910302170468951,-1.062755084503031,-0.8652825255296952,-1.2425061867415643,-0.8582540816285688,-0.2942935486460039,-0.7906023798424728,-0.681693690156226,-0.8062145387217131,-0.9320459590924395,-0.8427378784113345,-1.1394211917193295,-0.8882149420585276,-0.21316143304765028,-0.572375523866046,-0.48076031386169543,-0.620409842906598,-0.6663733450254514,-0.667515932754017,-0.8361085508627165,-0.7085679356795482,1.5196600762417303,1.4452035088298243,1.5101065170123467,1.712561496303555,1.7943761494794652,0.015664554608469314,0.10735068400544846,0.3525217794751719,0.7035263028125234
OPEN_MOUTH,0.0,0.0,-0.4442763391303006,-0.09631716225582115,-0.7337177334085978,-0.25051941373549164,-0.9630816649735671,-0.21767517693085164,-1.1696678875645923,-0.16071408417199282,-0.564146440403913,-0.8921800122796503,-0.8798813651568422,-0.8878507100723925,-1.059221154769966,-0.8782710994727083,-1.2207735140520526,-0.8718053669276414,-0.4463600657862473,-0.8948534470354892,-0.8451183654664345,-0.8706541091961808,-1.0536295806928566,-0.8411903837302843,-1.2266444301025314,-0.8350186953677117,-0.3319160764395949,-0.775378810268333,-0.7141358859943902,-0.7780526188091496,-0.9549795017959241,-0.8038293292545501,-1.1575036784387804,-0.8472327424905565,-0.2546108641019098,-0.560432014485049,-0.5286710065459197,-0.612415288100259,-0.7075894158941299,-0.6554000621611887,-0.8700311342332692,-0.7067586164835911,1.5228247724245692,1.4211264971121063,1.4838843551689462,1.7007143701626175,1.8209843360695537,0.03725220610554378,0.07021129886099202,0.319958503167849,0.7129253800151525
OPEN_MOUTH,0.0,0.0,-0.44030455494879756,-0.10033762222307069,-0.7413314891529882,-0.2395565840010687,-0.9842263257469991,-0.2038866237990878,-1.2164072746162655,-0.144709547222667,-0.5733972379562066,-0.9166996363103987,-0.912815802242956,-0.9122390333088332,-1.1060264941192228,-0.9064489155391952,-1.268606322992921,-0.9019548689639069,-0.43637865098901324,-0.8997631204717211,-0.8493454732461775,-0.8723190849921835,-1.0573512305421142,-0.860777866955584,-1.2221715134300466,-0.8662371322280364,-0.3105272979681391,-0.7458766300770195,-0.7223227988694431,-0.773120136826815,-0.944479434653105,-0.7874711459065,-1.1288251906661553,-0.8335922228968325,-0.22175212779672995,-0.4988183339797177,-0.49444067634948824,-0.5351160247519703,-0.689193223144448,-0.5789334765332589,-0.8725332831191218,-0.6486712905007892,1.5723554252731349,1.4395817518639342,1.4980220216974593,1.7368401966983442,1.9916887875537905,0.0585828324398313,0.09888996955598241,0.31604001821338873,0.7590423031362761
OPEN_MOUTH,0.0,0.0,-0.4530741989127081,-0.14847109475080777,-0.7356471153275548,-0.30069209425314763,-0.9868640922657499,-0.2877049073747349,-1.2187278409413798,-0.22500484112406752,-0.5519412419559672,-0.9648773853177588,-0.9376302556854804,-0.8979929833260806,-1.1492724167877848,-0.8645395351293278,-1.317243267580658,-0.8451026126119193,-0.4233785724915943,-0.9059528598966835,-0.8759805146329801,-0.8201102011784341,-1.136342031415662,-0.7656848074569015,-1.347638356798254,-0.7089370866640448,-0.3178328284454892,-0.7159827354508879,-0.7590252078455513,-0.6813393459641801,-1.023757424603377,-0.6671651081379466,-1.2326195792407553,-0.6632644029272377,-0.2520946356106047,-0.44012295281039926,-0.5475569699394977,-0.5037964360250535,-0.7645884881186855,-0.5417124468099985,-0.962717671408247,-0.5669725290585227,1.5594322586736822,1.4079256227517516,1.5227346891568478,1.7868463590352064,2.2027767923763664,0.13951670833705526,0.12375505335356536,0.28656441653627585,0.6278746176507847
OPEN_MOUTH,0.0,0.0,-0.47004390686514713,-0.21216704425556182,-0.751976962835942,-0.38579844210350067,-0.9904675367381375,-0.419214234833272,-1.1928728585816684,-0.43216160732992737,-0.5554385694700908,-0.9868992788090094,-0.9699691565516804,-0.95996074553301,-1.1987452842984934,-0.9114520078682246,-1.390437311633965,-0.8809537373837721,-0.42773852871372575,-0.9039025119191877,-0.946837598814688,-0.8294704436175366,-1.2497008431067929,-0.7624929064586898,-1.4842713357745696,-0.6859683140764309,-0.33211240461179664,-0.6971381542954963,-0.8217437991370468,-0.6771433212147365,-1.1219422567535318,-0.6727356348681414,-1.3449391369870305,-0.6565011882246332,-0.2803811853601141,-0.41523863148348705,-0.616800401980192,-0.42254556175524344,-0.8496667505129669,-0.4430079350252997,-1.047877404026778,-0.44882951128003196,1.5011719013479174,1.4534848970490628,1.6351189333253058,1.9381057211156698,2.2751952324597133,0.21638886151732176,0.14241409033145563,0.36245440898729764,0.49035302498110506
OPEN_MOUTH,0.0,0.0,-0.34336750880850037,-0.2705065001383638,-0.6300388473316977,-0.541304795057622,-0.8433304638229859,-0.690700168015245,-1.016753729855065,-0.7383376656051494,-0.5557869995790242,-1.00469860618632,-0.9619075681044678,-1.0128661939061552,-1.2065349816802449,-1.0126573458650074,-1.400213249081734,-1.0057905407674128,-0.45462841440597473,-0.8906812026840519,-0.9389268776193126,-0.8733168951948111,-1.2456031923392554,-0.8677550200564446,-1.4873766455910364,-0.845453604122143,-0.3755449190630611,-0.6682707771110487,-0.8546103317134565,-0.6401008793396742,-1.1611296401045932,-0.6512809149040926,-1.3914742175727162,-0.6700052526868215,-0.3414099657504803,-0.36502371760291585,-0.6877321559240975,-0.40455672624286365,-0.9335083818453652,-0.45676162680924387,-1.1344050892733035,-0.5064677568407574,1.512758580850177,1.5015150999228009,1.7108714395222,2.014678562555443,2.4856396779271557,0.1824976464062678,0.19994849267044046,0.304678599957761,0.4675171048401433
OPEN_MOUTH,0.0,0.0,-0.44471411720547177,-0.10261207643119706,-0.7307493316539565,-0.24682219765812297,-0.9653890064473164,-0.2684529479304026,-1.1884022324084733,-0.25692526843826885,-0.5631157833926399,-0.9282223420967766,-0.9366058201305192,-0.912724956005058,-1.1534466243302568,-0.9087106310842893,-1.3340176321548267,-0.8983211821773748,-0.4397078621294787,-0.8981408553125303,-0.8846923372336382,-0.8470124959901927,-1.1554225407259544,-0.8264223985502759,-1.3698335662005616,-0.7963274071109532,-0.3298546426057129,-0.7280589925249981,-0.754524409314652,-0.7293236637533352,-1.0155633016080754,-0.7513142733638288,-1.2176247172109933,-0.7715569569319746,-0.2523315673350039,-0.46007288198478774,-0.5384589311945986,-0.5092441255096714,-0.758862845957256,-0.5466107117147746,-0.9553653748146791,-0.570274574568958,1.5763588141709017,1.4813659872970357,1.5844814099274886,1.8034569301368664,2.120390340974504,0.10809954340268166,0.15421124768575908,0.33059727785309834,0.6577176923304655
